wah i ca n't see clip , must be el-stupido work filters . ca n't wait 'till i get a 'puter . something else 2 blame ex 4. he broke mine 
enjoy your european summer tour . stupid me found out about it too late , now & quot ; my & quot ; concert is already sold out next time ! 
i just fucked up my already fucked ankle because some moron thought it was a good idea to freak me out , and i slipped on ice at my door . 
one of the birds we got , its has a massive tumor lump thing on his neck , and we dont know what it is o.o and idk what to do 
oh , the one i referred to was at kiss & amp ; fly . after hours as in after 2 , when most places close . no alcohol though . 
i 'm having the worst night 's sleep ! up twice with tinsley and just cleaned up a ceiling flood ! ! cant i just stay snuggled in bed ? ! 
just had a bath ( yes i was singing in the bath ) now writing as taking my mind off the pain in my nose ... had major nosebleed this morning 
i want a laptop sooo bad ! surfing the internet via wii or cell phone is sooo not the same , nor as awesome ! i want a computer ! ! 
lol ! i 'm the same . watched that awful paul potts cos someone was raving about him . do n't know the woman 's name so ca n't help ! 
my puppy died two weeks ago , i was going to see marley & amp ; me with my mum but i do n't think we will now . damn life 
i also dont want to cut . but if i dont cut , tong will kill me . and if i die , i will not have both money and love 
almost 3 am and i have to b up at 7. bummer . oh well just push through with lots of coffee and redbull then crash hard around 3 pm . 
it 's not even 11 o'clock yet but i 've already eaten lunch . how crazy am i ? ! no , wait , not 'crazy ' . i mean greedy 
but drugs arent bad ! ! ! i miss them well some of them.. anyways why am i talkin bout this.. icebreaker xbox live u need a new mic nd quick 
jus getting bak from club ... and my driveway only has spot for one car got the beamer in their so got ta wait for someone to move 4 da truk 
- i wonder how many ppl right now arewith advice ... . .. say to them & quot ; walk in my shoes & quot ; ... no one can judge 
must resist urge to go omni ... if i go i 'm just going to end up gorging myself on a spicy italian in subway and a monkey business in zumo 
yeah i 've not signed on yet but i have downloaded it . i have the brand new one i did n't want it . i 'll come online later xx 
that has to be a joke ! ! just found out no twitterberry for me since apparently in canada if you ai n't with bell the twittin ' be hatin ' 
i ca n't believe i missed the youtube & quot ; meet up & quot ; thing to go to the kelvin grove art gallery to see the doctor who exhibition 
i do n't think i have ever been in so much pain before . i really need to go get some x-rays done and see what is wrong with my hip 
youre not even coming to see the cure + mbv ? ? ? man i was hoping id spot you in the vip and say hi youre missing out dude ! 
gon na sit outside & amp ; read more of my book with some chocolate ! diet starts tomorrow though : s killed a bumblebee by accident . i feel awful 
sunshine , clear blue skies . must be time for angry turbo . i 'll leave the garage door open so i can gaze out at the world basking in it 
updated tweetdeck , saw the fb button . it made me want to close it and use destroytwitter instead . fb turned me off ? what 's wrong with me ? 
i want you to phone me pheona ( see it look like phone ) cos i miss you i miss your sexy voice . and your worries . sigh ! xxx 
sunday last day of half term ... i finnish skwl totally on may 15th then all hav to do is go on for examz ... dreadin results in summer tho ! 
i was gon na get those lush grey trousers from h & amp ; m but they did n't have the right size i have no decent jeans for the bnd 
awwww , there are vids on youtube of the convention i did n't get to go to.. jared is so funny ! and i missed it . it makes me cry 
eh , are yous cooming back to oz sooon ? cus i didnt get to see yous play last time cus i was grounded . plss come back = ] x 
zeroing all data on another memory stick to get rid of this recycler virus from our & quot ; protected & quot ; school pcs . it 'll be back tomorrow 
listening to itunes ... ... 1 in 4-5 songs are gon na be really annoying songs frm & quot ; 100 greatest guitar songs & quot ; tht my bro downloaded 
here on the home front , my net is as slow as pouring molasses at the north pole in a white out blizzard ! ! and it 's cable dsl ! 
aah , pizza 's arrived . no bottles of beer for me though fingers crossed 4 the match - any team new yet ? ca n't remember last match thi ... 
well , that was 30 mins of solid work on my sewing machine ! ! its a 1930 's singer so my arm is now hurting gon na watch shipwrecked ! 
rache just asked if you were coming out but your not i do n't know yet , i do n't think im going out though ! tweeted ! love you ! 
a painfully dull experience is nearly over , new pc up n running , only probs ; itunes bad times ! it 's a speedy fecker and quiet ! good times 
arj you are one random crazy cat ! i was pissing myself at your on rove ! ! ! hahahaha ! sad i ca n't get to you show this year 
you do have a point ! 2nd year of uni over already ! it 's crazy how fast it goes . one minute you start , next minute : exams ! 
i wan na do something other than uni work ! 30 rock is now keeping me sane . i think i love tina fey more then most people ! ! ! 
old man time is catching me up & amp ; slowly stealing my lovely locks considering shaving hair down a bit so i do n't end up with a comb over.. 
sun at last - decking is cleaned ! must go out & amp ; plant more plants that will be slug fodder . my little baby cosmos succumbed to evil slugs 
it was a beautiful day with one dear to me.. but not all of them ~ ... i pray for strength daily , lord please grant me the serenity ... ~ 
was at home will b at the next one though , promise ! hope u cleaned my seat after u put ur feet all over it ! one inch ? x 
it was a great substitute for me . god , i wish i were n't allergic to soy . i 'd be all up in some morningstar farms right now . 
oh hell yes ! i just wan na see b boss up haha , obsessed is gona be dope ! i dont know when it comes out here in australia tho 
i think i 'm just about done with craigslist , y'all . 2 of the 4 ppl i e-mailed yesterday ( renting an appt ) responded with an obvious scam . 
guinness , whiskey , bailey 's & amp ; chocolate - the way the cupcakes shd 've been made , only no bailey 's in this batch . for the kids 
just heading on a road trip , wish i got my act together and had more than my learners , truth is i love road trips , driving freaks me out 
have a good rest ! waiting for the summer tour . i 'm sure it will be hot ! why may not i be there ? ? ? take care xoxo 
am now going to bed as i have to get up really early tomorrow to go back to uni classes ... while my siblings have a week left of hols ! 
hubby is in florida for the next 4 days wish i was with him i wish i had friends here to go into the city with but weve all drifted apart 
the change of weather in nyc got me feeling sick . not feeling good right now so i wo n't be at church 2day god i needed to hear ur message 
really sad that the siblings are leaving and i only got to see them for a couple of hours but i am glad that i did get to see them ! 
i am *so sorry* to those party guests of ours who had to wait several hours for me to arrive , and then i was too tired to be any fun 
why ca n't i write on jf 's wall in fb ? i just wan na know the name of the girl at michael kluthe salon , do u know ? 
i love cats ! too bad we can have them as we rent . i would love 2 kittens & amp ; i would call them buttercup & amp ; tinkerbell 
yeah i 'm fine . just really sick . my throat is killing me and i 'm running a high fever . i 'm just not use to being sick . 
i 'm too hungry to cook right now . i want to get one of those gigantic hoagies from haggen , but the nearest one is 12.5 thousand km away . 
