oh ! haha ... dude i dont really look at em unless someone says hey i added you . sorry i 'm so terrible at that . i need a pop up ! 
i hate those lonely hours between midnight and 6am . i wish my ex was a better man , i really do . why am i even thinkin bout his dumbass ? ! 
ew , i hate the heat & amp ; heat hates me . everyone already knows that tho cus they cant help but laugh when i tell them im allergic to the uvrays 
i wan na go to the gym and work out . but its 1am . i should not have changed my membership from 24hfitness to gold 's ... . im a night owl 
oh , jenny . do n't be so down on him . he 's doing his best . which , okay , is n't very good ... but give him a chance . 
to read or not to read . i 'm trying to enjoy twilight slowly , but its a good read damnit . i should sleep , i have lots to do tomorrow boo 
i just wanted to say ... some people really freaking suck ! apparently not even & quot ; friends & quot ; are above stabbing u in the back . so depressing . 
it was announced that i am officially leaving work , i thought i 'll be happy to quit work . oh , well , i am going to manage my own business . 
trying to finish my thesis i want to be in bed before 3am , but this has n't happened in about a week and 1/2 , so why start now , right ? 
ok , it 's after 1:30 a.m ... i 'm going to try to go to sleep again . maybe it will work this time . 5:30 am , here i come ! 
me ! me ! oh , ca n't get there . living in the grim north west sucks ! apart from being near anfield ; that rocks ! when i can get tix.. 
ahh all nighter ! ! crazy , no sleep dead tired ! ! ugh , time to slowly get ready for school . blah ! 5 45 ! ! ! ! : / 
& quot ; catch me if you & quot ; is the richt headline for us ; ) wo n't arrive until 8pm tonight from hh you are heading back to ldn ? 
late nights , sleeping all day . my body clock is all wrong ! anyone want to help me sort this out ? grrr , school in 6 days ! ! ! ! 
n my bday on may 3 n my dad wnt b abl 2 gt me ne mac tings cuz deers lyk nth 2 tuse luv ur vids xo sory bout de short words 
now that i have seen the red rag i am back on a diet plus i may be going to revolver with banker on friday ... .i need to look my best ! 
lol . i love how its almost 4 a.m. your time . i think i went to bed too early last night . i kept waking up . i ca n't win ! 
i watched 3 episodes of gossipgirl & amp ; then the site told me id used up my mins & amp ; had to wait 54 mins before i could watch any more 
is bummed for the 1st time in about 5 ( give or take ) yrs i am not in sc with bobby in april ! charleston i am gon na miss you ! 
its tooo rainy out i want it to be sunny ! ! ! on saturday its supposed to be 80 degrees which would be amazing ! i want the heat ! ! ! 
good morning . just got my baby ready to go and i 'm goin back to sleep because i do n't have class 2day . but i do go to work @ 9 
it 's another early night . fefe crashed early , i got a good session in with gfii . gon na read the army of two manual then call it a night . 
real busy sis . nike called . going 2 prtlnd next week . new project . june 1st confirmed . had to call allan & amp ; cancel . moving vans soon . 
aw , that 's sick , but i almost died in toronto last time i saw tsh there ! i want to see them in mtl ... i like our crowds better ... 
i got orbit by accident instead of my regular stride ... eighteen sticks later , i now hate orbit . & lt ; & lt ; 3 always , t & gt ; 
& quot ; cooch & quot ; smell ? ! tmi ! ! ! surfing with cthulu again ? so are n't you picking me up at the airport soon ... nevermind rescheduling 
texting . u wan na txt . hit me up on dierect message ( get the digitz ) going to sleep soon . thinking wat else to write . missing gabbi n kathy 
every time i type , or move the cursor , or click on a link , and then if i do n't touch anything ... hm , i 'd say every five seconds 
i 've got the blue screen of death frequently on my poor comp . it 's 4 years old & amp ; needs to be put to sleep . i feel your pain 
oh , no ! i 'm so sorry - i ca n't imagine that at all . i love the way my lovers smell ... on my clothes , on my hands ... 
thinks i 'm done with the whole follow friday thing . i hope i did n't leave anyone out . if i did , sorry there 's other fridays in the year ! 
so upset . i 've ruined over 20 peoples entire month of may financially . i think i 'm going to cry . pathetic right ? ugh ! and my mom 's . 
freaking out ! ! ! ! pray for my grandma let her be okay i love my vavo & lt ; 3 : freaking out ! ! ! ! pray for my grand../ghmhb 
just had my neighbor john show up with a beer & amp ; try to entice me to go out 4 drinks but i sd no ! i 'm so tired sorry j 
yeah ! only three more minutes till wada ! i already want to go home . i 'm in a high risk of contracting swine flu ... ... at least i get ... 
off to get ready for english exam and then catch a lift to go sit for it pray for me ! ! i seriously need all the help i can get . xx 
staying at home while jordy has a gig ... hit my head last night and i felt too sick to go ... its the first of his gigs i 'm missing out on 
hubby got in at 4 ? and woke me up i wake up at six , i think i should wake him up . maybe start banging about , or hoovering ? heehee 
tough loss for the a 's again tonight . we showed a lot of fight but could n't hold off the bottom of the 9th inning win . here 's to tomo ... 
soooo tired ... why must the wee man insist on getting up at 6 a.m. when i only went to be 4 hours earlier , plus got up and fed him ? ? 
what ? ! because of david ? makes me want to cry . who would do that ? ! you 're really strong for not telling him that , he would hate it 
was looking forward to a lie in today . 5:30am i was awake & amp ; my brain went into overdrive thinking of last & amp ; next week . up at 6:15 
hubs went 2 the studio , i 'm @ home w/ buns.just got done cookin ' sinigang & amp ; adobo ... late night dinner by myself lol 2morrow 's pacquaio day ! 
just took off the bandage . so tight . the hole is big it freaks me out . what if blood squirts out while i 'm slping ? i got another bruise ! 
sigh . no winning tonite . i was bubble boy twice i also had 8 pockets , jacks or better ( never aces ) in two 6 man tournament games . damn . 
dads in the hosp . ca n't sleep.i hate fibro & amp ; ptc . they have both pwn me 2nite . i hurt all i can think about is makeup shoppin.im shallow 
i miss white castle . i used to live & lt ; 1mile away from one when i was in mi . they only sell frozen boxed versions of it in ca . 
i 'm so glad i went to see sweeney todd ! everyone was so good ! especially kyle ! time for bed ... sat in the morning ... then shopping , p ... 
i 'm $ 100+ short on my rent that was due today and i just gave $ 5 to an old homeless man who tried to recruit me to be his girlfriend . 
i 'm a kapuso , so i kinda know what it is , though i 'm not sure . but i think i 'm right . you did n't played my request kanina 
it 's 1am and i just woke up after falling asleep on the couch . ergh , now i need to try to get back asleep . not going to happen i think 
my date tonight = fail . are there any good men in this damn world ? ! ? ! ? ! ! ? ! i think i am destined to be alone forever 
just got home . what the hell ! ! it 's only 2:30a.m ! what am i doing home so early ? *wants to party* i have had absolutley no funn tonight ! 
work soon haha , and omg tuesdays only in a few days ! ! also , bought a supergrass cd on fri but ca n't get it to work on itunes ! ! 
the weekends are 2 days i do n't have to get up at 4am ! so why does my body still insist on waking me up early ! looks a nice morning ! 
i 'm late on commenting about the season finale and can i just say i 've never cried so hard over & quot ; reality tv & quot ; i miss dk ! 
saturday morning , 7.48am , and the postman ( who i 've never seen before ) decides to ring the door bell to deliver an & quot ; important & quot ; letter 
alright im running out the door now ooops ! she and he are gon na be angry , run forest run ! lol ! ! ! now i really got ta go xo 
well ... the good news is that at the end of may the live action aqua teen hunger force episode is on ... the bad news is that i 'm not carl . 
it 's 2 in the morning ! & amp ; i 'm stilll here ! did n't come back ! hope he sends me a dm ! ! ! ! ! goodknight . 
2 - i finally met a guy that i think is cute , funny , a gentleman , and has a million things in common w/me..but he 's 22 and lives in fl 
went to whataburger . friend told me he 'd buy my meal if i stood on a table and sang . i did . manager called the cops . no food for me 
all of m songs have been removed from my windows media player ! : | its gon na take years for it to put em back on : | all my play counts 
it 's so early , why am i awake ? oh yeah-stupid kids need to learn the high school musical dances ... and i get to teach them . ( at 7am ) 
thanks ! ! ! better ! now it 's gone all dark & amp ; looks like it 's gon na rain outside , just how i 'm feeling on the inside ! 
smart & amp ; final - is that the name of a store ? i 've never heard of it ! ! i 've searched high & amp ; low for local sources 
yikes , supposed to bring couple of dishes to family event in toronto - 3 hrs to shop & amp ; cook . have n't even figured out what i 'm doing yet 
