wow , tons of replies from you , may have to unfollow so i can see my friends ' tweets , you 're scrolling the feed a lot . 
well , our insurance does n't pay for weight loss surgery . i guess they 'd rather risk having to pay 4 a heart attack or diabetes treatment . 
so no cukes , no peppers , no lettuces , very few heirloom tomatoes . looks like my fave local farm is going bankrupt . town bought 1/2 land 
i somehow have to drag my ass to the gym otherwise i will hate myself & amp ; wendys for those amazing chicken nuggs i just had to have 
bgt unfortunately , i think i have to agree with simon - he was amazing , but not as good as last night . bless him for crying though 
my mobile phone contract does n't exist anymore . no one does 12 month contracts . i do n't want an 18 month contract . i like my contract 
aha just dont steal dougie from me 8- ) lmfaooo ! claire wants to go liverpool just to meet them i want to go , but im at titp 
yes i live in hawaii . yes there 's a little kids park quite close to my house ... but it 's way too hot to go right now 
i 'm removing twitters that no add me i 'm not bad but if i add you must add me , so take remove : s : ' ( 
jensen moved out of their house ? the things i miss while sleeping . i 've only seen one twitter re : this , can someone confirm ? asylm 
ok about to leave the summer house because of some unfaithful supposedly servants i have to go back home . well i 'll do it for u jesus ! 
if i ever get off the 405 within the new day or so i promise i will try them lol ughh la traffic ! have a good day ! 
what do u think about me ? i just cant live without you in friday , and in the phone talkss everyday ! i thinhk im gon na cry 
if i ever get off the 405 within the nexr day or so i promise i will try them lol ughh la traffic ! have a good day ! 
if i ever get off the 405 within the next day or so i promise i will try them lol ughh la traffic ! have a good day ! 
driving home after race - nps 3 xc - margam park . liam killeen won in convincing style ( oli 2nd , bibby 3rd ) npsxc3 me = dnf 
hey ! i could n't see pic on my phone to know . lol . thanks for the tip abt library . not sure i 'd finish before pcs 
lisa-we 're more manly then most of the men going.me-i just want extra opportunities to hang out with rudy too [ how into rudy am i ? ? ] 
is now boycotting disposable bbq 's it has left the food with a chemically taste & amp ; we ca n't eat itv gutted there was lots of meat 
got a baby monitor ? advice : when company is over do n't ask your wife if she wants a quickie in the same room as the base station 
all the way in town , forgot to go by and pick up my phonecharger at work , so now i 'll have to go all the way back 
why did i rush from the airport lookin a mess and hair/makeup are late , i though i was gon be somewhat ready by the time people showed up 
definetly ! but at least we do n't have to wait one year or somethin ' like that ... oh , i 'm really lookin ' forward to august 
because i still have no idea what to wear and becauseca n't decide if she 's going , i think i 'm going to miss sassa 's show . 
had worst night at work last night , worked 3 hours past shift thanks to asshole manager , phone died and locked out of store with no ride . 
so you wouldnt know it by looking ( ) but i spent the whole day cleaning and now i 'm tired ... waiting for kenzie to come over . 
bgt def wo n't vote this year ... gutted 2nite ai n't the family event it used 2 be in our house ... i 'm the only 1 watching 
massive stomach cramps on 10 mi run . made stacey leave me . managed to finish , but totally sucked . ca n't win them all i suppose . 
oh man.wanted to buy a ticket for lady gaga , but they are sold out.. .whatever.i 'm just happy to have a ticket for p ! nk on november,28th 
iyaa thanks so much yaa felii . pgn bgt istrahat skrg jg , but thinks like i 've to drive long road to psr minggu frm bsd ! ! 
i hate it when people move their arms so much during singing . bgt and the judges liked it by the looks of it . she 'll probably win 
if only u knew how hard im tryin to call in to win vip tics to ur show in june t-dot.. i 'll wish on a star tonight ! 
wow i really wish i was in italy right now but i ca n't i hope you are having fun ca n't wait to see new moon you rock 
im trying so hard 2 win vip tics 2 june t-dot show , meet/greet , watch u rehearse 4 a bit..maybe if i wish on a star tonight ! 
hey , i 'm waiting for my flight ! my mom cried harder than usual this time chicago . . .i 'll be home around 7 *s. i. s.* 
i need a mood booster ... i need ... jamba juice ! ! ! ! ! ! but its too far away . dammit ! ! ! ! ! 
um , not the battery . ok , this is n't funny anymore ... shoulda sold this heapa junk a lonnng time ago . stranded in venice ? ! 
yea , it does . i need to make 400 by july , otherwise i have to borrow from mike again , and i dont want to ... . 
yea it was ok - did n't do much but attempt to work cant wait till these exams are over ! ! howz ur half term been ? ? 
busy day , wedding/graduation/birthday all for the same family . too bad i ca n't go to the function in junction . i have so much fun there . 
rawr ! why would pictures disappear off my camera if i did n't delete them and no one else touched my camera ? all my birthday pics are gone 
love him to death for real i 'd do anything for the man , thought i was over those kinda of feelings but i guess not.. and it sux 
to be honest i couldnt give a flying fuck-a-roo who wins britains got talent . had a nice day , pissed off now tho fucks saaaaaake ! ! ! 
any way to do this ? i added airport express to existing wireless network as a bridge , but it does n't want to extend that via ethernet . 
the dentists is n't til thursday ! lol . asylum is brilliant ! only get about 7secs with the boys per photo , though ! no autos yet . 
i wish so much i could go to the carnegie hall show but i live in st louis and i am just a college teacher , no $ $ 
it looks like a good show.. think abt how great the s & amp ; tc folks pulled off a comeback.. its not too late for a friends movie 
i want my husband to come home but my parents are coming up tonight to help us move since i 'm useless ! thanks , mom and dad ! 
i know have a drink for me . off to stock the fridge with beer . think i 'll go and see the foundation & amp ; acadamy tomorrow 
so im in class n im pissed off , hungry , tired , sick ... i wan na sleep n not wake up til 2mrw . but i cant 
my bike has stalled but if i leave it for a while it will cool and it should start . just hope it does n't take too long . 
no vacation abroad friends cancelled . why do my friends do this all the time ? not fair ! a trip in tivoli is not the same as italy 
love your music ; but nobody plays it in ireland wud u mind if i sent it into a radio station to play it ; everyone will love u 
reading a book on the couch on a rainy day ... it do n't git no betta ! well , if i had a beer it would be better 
oh , looks like i have a family event tomorrow and wo n't be able to make it i did drive past today and gave a wave tho ! 
i have no clue i think you should take it to an o2 shop and get onto them about it . thought of you watching the footie ! xx 
oh em f'ing geeee i never knewww ! never would have thought everrrr in my lifeee ! this is soooo crazy i wannna fxckin cry lol jk but wow 
