oh dear . were you drinking out of the forgotten table drinks ? 
: o you saw 17 again without me ? ? ? lolz . 
im lonely keep me company ! 22 female , corpus christi - texas 
so bored , ugh song will never be finished at this rate ! 
last full day in paris 2molo just gotten the groove of things . 
no i dont think so his very agressive to other male dogs ! 
ugh my hair got so long ugh haircut asap ! but i cant 
i wanted to go to that but we thought it was tomorrow ! 
i tried youtube no luck yet how long was she on for ? 
starting with twiter and hurts me throughout the body , that bad luck 
yep . that 's what anderson cooper said . bad form mr. cooper 
been told i look like phil collins . not for the first time 
whit a lot of negative energy in my mind fear for the worst 
i think i like tr.im more than virl for now as its shorter/j8iq 
will try to get some rest ... sleep ... get well ... /p/owcjv 
hermes watch , friend + family 20 off ... should or should not 
i do n't know how to do this ... ... ... ... .. 
yeah ! finally great weather in ohio ! ! ! for the moment 
is sad she ca n't go to the movie 's with her bff 
is really upset that she does n't have any time off with will 
mehhhhhh ... fed up ! might just trot off to bed ... night 
netflix signup system is down guess i 'll have to wait till tomorrow 
is very mad twitter wo n't let me uplode my pic ... . 
just watched ole miss lose today ... ... ... .got to win tomorrow 
that sucks . i 've been wanting to check out short cuts to 
the computer is maybe entirely totally completely & amp ; utterly dead . 
home from hbd . sunburnt . anyways , last night of spring breck 
i dont get as many emails without megan child here for me . 
its a good thing delnegro knows his shit , hunwick could have died 
i wish doing my hair was n't a 2 1/2 hour long endeavor 
all the grumpy people at work are going to make me grumpy too 
enjoying my last day of holidays ... even though i have a cold 
loves the beautiful weather outside but hates the allergies i have right now 
i got the text , but the pic did n't go thru . 
just chillen by myself while jenna is hagin with her brother up stairs 
i miss having friends that would come to this stuff with me . 
who needs a school library that is set for the 21st century ? 
i need help i want to make my bff ' dream come true 
ohhhh no ! is he gone ? i wanted to say my goodbyes 
awww , i wan na come i should really move to boston ... 
sitting outside at fellini 's in buckhead , think its about to rain 
let me know if he does , we 're not watching the fight 
well i guess im too old to get any birthday wishes ( : 
my relatives are in manhattan and i 'm not so not cool . 
is supposed to be at coachella right now 420 fest tonight though . 
right there with you on the migraines . had one since yesterday . 
sittin revisin ... on a sunday the party animal is officially dead ( 
sittin revisin ... on a sunday the party animal is officially dead ( 
can i drop my phone even more ? no white screen yet . 
it says service engine soon ! that cant be good ! oh dear 
flicking back and forth between sox and bruin 's game ... .and packing 
i do want to but not sure if i can im so bored 
so very tired ... one more show left of my entire college career 
i guess it wo n't be tonight - 15th and still dropping . 
i wonder why they dont follow anyone ... ... .that makes me sad 
they are fat and old and nasty and flirt with me ... gahhhh 
just watched some weird 80s movie called satisfaction and the end sucked . 
i ca n't believe it 's only saturday . it feels like sunday 
phone dropped in pond on approach . no more twittering on this trip 
i cant upload a photo of myself ! this is sooo confusing ! 
not much to say .. i 'm just missin ' him ! ! 
yuk i feel sick and am going to bed to lye down . 
omg it 's so early there did you see my gift ? :3 
yeah , i was just trying to be cute . i failed . 
i 'm sorry meesterbob anything we can do to cheer you up ? 
givin myself a pedi while watchin the playoffs . blazers are losin . 
i wish i could go , but it 's just not financially feasible 
i miss my little princess ... it seems like she is always gone 
mmmm okayy whatever . you dont tell me whats up with ya anymore 
goodnight ! big run tomorrow . how it does n't rain too much 
has unfortunately confirmed the hypothesis that wine makes me sneeze ... nooooooooo . 
i 've smoked so much recently , more than i 've ever done 
she 'd never have me . irish and jewish do n't mix . 
trying to find the receipt for the cellphone that 's still not working 
i missed it glad it was boring and i didnt miss anything good 
worked today and it was nice out too , need more spring here 
is chillin , having nothing to do on a saterday night ! ! 
: but joan poor animals get totured i do n't like it . 
greese trucks.. i ca n't be eating this ... new brunswick , nj 
tonight could have been so much better , but sadly , its not 
oh how i love being at home on a sat . night ! 
i have 1 week to catch up on 11 weeks of french work 
i am horrible huh ? i will work on it i promise ! 
hmph . last day of spring break how many days untill summer ? 
i 'm back at the house . the search was called off . 
hope it 's as good as it looks ! hang out after ? 
is walkin home from the football cos he could not before a ticket 
i love you so much mitchel , try answer me see you ! 
eating 7 layers of choco heaven ... missin the ic middle america team 
sorry , we ended up playing legos until nook 's had closed . 
oh sorry for the late response . she got hit by a car 
holy cow . i feel like shxiet ! stomach flu ? maybe ! 
i actually miss d.c. 's metro ... especially the federal triangle stop . 
i had to keep it up for 25 seconds i only did 10 
omg hangover from hell . and i think i had bad meat . 
is so exhausted from mercer ... not particularly excited about working tomorrow morning 
pff ! �pero por que no ? por favor , *follow me* ! 
being bored as usual & amp ; & amp ; lost my voice 
going to call pizza hut delivery for lunch . nobody is at home 
im nawt ! ! i stopped sitting on it like 5 minutes ago 
i live in the country ... nearest neighbor is like 100 feet away 
thanks girlie - i need it ... there 's a lot to do 
stop trying to steal babies . i have to get up at 6 
ugh . losing friends was not on my list for spring break . 
ooh-can u tell me who wins ? i 'm not getting them tonight 
punched in the face , not good ... ..my head is sore x 
the tile is out but we have just barely started to paint . 
mariners lost what was ichiro thinking with that throw to home ? ! 
im lonely keep me company ! 22 female , albany - new york 
man , i need to finish working so i can play persona 4 
started knitting a bag its orange like the sun which is in hiding 
is back to looking for a job ... this sucks so bad . 
good night ! tomorrow it 's back to reality - vacation is over 
wish i could game some more tonight but feeling like crap right now 
tireedddddd , i miss hilton head island & amp ; beaufort . marrweeeennies 
i guess i 'm not forcing myself to go out tonight . lame 
waaaaa ! i 'm having a knee injury ca n't bend it.. ( 
watching snl , getting ready to try to go to sleep - bored 
is disappointed that car shopping today did absolutely nothing but widen her choices 
yumm i dont get macca 's much cause its like an hour away 
now you 're just teasing us ... thats just so unfair lol ! 
brand new to twitter ... sadly , i do n't know anyone . 
ca n't display , & quot ; does n't exist & quot ; 
i do n't remember the artist it 's an 80s song though .. 
is sad that jules is sick that means we cant see 17 again 
my cat is pregnant , again . i wish i could keep pets 
my friend took nick off her twitter and is crying over that lol 
is about to leave tx . back to the real world ! ugh 
u answer ur phone ! ! ! ! doh i was eating . 
this is n't fair . i hate this . : / d : 
- wish i could ! i 'm gon na miss you in oz 
this is n't fair . i hate this . : / d : 
i do n't see anything on rocky help save rocky ! .com/news email/cqst2c 
i 'm super disappointed in myself i bit off all my pretty nails 
yes it was a killer . never cried so much in my life 
oi screamyx , i want my speed back ! watching youtube lehhh ... 
had to come home from the show because neal had a belly ache 
omw to ember wit my girls . i so need a drink now 
