my whole body feels itchy and like its on fire 
just said the same.. thanks for telling me . x 
someone is mowing . threw me off ... limp now 
it makes me really sad to see my mom cry 
i have no idea how to comment to people ... 
deleted wordpress , so confusing , switched to stupid cutenews 
omfg . i hate texas . this is ridiculous . 
babyshowerington with mom dukie while i 'm hungover and sick 
misses matt ! we never see each other anymore ! 
i dont understand why you cant pull it up . 
yes ! ! that way i do n't get homesick 
sadly..i dnt have any of those 2 hang wit ... 
thanks for shout out for my kids ashley and edwin 
have been on vaca but the weather was n't cooperating 
just realized she 's not responsible enough to raise chickens 
kinda sad that my show time is over for now 
well good night my 8 followers wish i had more 
we leave tomorrow i 've never been this sunburn lol 
absolutly nothing ! my last night bascially of spring break 
aw men ! i wan na see her too . 
you got stickers ! ! ! im maddd jealous now 
doing a little cleaning before bed . my head hurts 
just got back from the emergency room . sad me 
drinking for 8 hours makes your tummy unhappy . fyi 
quarter til midnight . spring break is nearing its end 
entered a poker tourney . lost after 3 hands fml 
not getting enough done + just a long night . 
am soooo tired ! ! wan na go to bed 
i know . that 's why i do it . 
really really wishes that she had something to eatt . 
needs a new job i hate stupid tim hortans ! 
looks good tonight , too bad it 's sober saturday 
gentle ( ( huggs ) ) ... sorry , sweetie 
never hear from the only person i care about . 
when did i lose my motivation , my momentum ? 
some parents are so meddlesome . it makes me cry 
i should be at dean 's show right now ... 
aaaaaaaaand here we are again , with mind-numbing inevitability . 
my back hurts need to upload my photoshoot pictures ! 
bout to get some sleep , could't sleep last night 
my internetz have been broken until now . boo ! 
i love p.f.changs ! ! why wasnt i invited ? 
it 's really disappointing to see rock and rap collaborating 
please reserve a barcamphanoi t-shirt for me thanks : x 
having some teaand hoping this cold will go away soon 
uhuh ... zoe ... no falling.. not agian ... nooooo 
its hella cold feeling shleepy . sweet dreams lovelies ! 
has chest pains again . bad ones . ow . 
i prepared omelet for dinner ... .it was a disaster 
going to bed but not tired busy day tomorrow . 
is thinking i should 've gone to the roller derby 
yeah , i 'd leave that sounds pretty bad . 
we totally forgot about the wedding . i just realized 
haha it wo n't work cause my comp is stuffed 
sorry just have a dog dying ib front of me 
spring breaks over . i have school tomorrow . fml 
this twitter is sooooo confusing ... my head hurts now 
totally jealous , i want to be at that party 
basically cried through 90 % of rachel getting married . 
awww man . schedule conflict *licks finger and flicks page* 
two weeks in a row now ... sounders lost 2-0 
... is that stuff true ... i hope not ! 
never want to leave australia . only one week left 
justin 's cat just pissed on my tempurpedic pillow ! 
everyone 's at my house . i want to sleep 
i want to watch a bad movie but i cant 
wow i thought my leg was getting alot better ... 
is missing the ipl action due to the time difference 
oh really , how could i ever think that ? 
kinda scared and do n't like the look of it 
is packing her bags . do n't want to leave 
heading to bed watching the golden girls missing someone special 
get better soon , dude that sounds absolutely awful . 
mmmm study study study ooof procrastination such an aggravation . 
got there aswas leaving and afterleft -- -dinner ran late 
i hate when i have to get up early . 
i am so jealous you are a member of itleaked 
is feeling bummed because not everyone will be here tonight 
86mph + nys thruway = ticket i ca n't afford 
i wish i could go to monterrey ... may 17th 
mite have the flu watching snl on e ! entertainment 
damn im bein kick off so my girl can twitt 
lan partywas awsome . . i wish emely was there 
hoping i do n't pick up the flu from rebecca 
i dont understand why this always happens to me ! 
lucky bastard . i still have to wait 3 months 
home alone ... .just me and the pup ... ..lonely 
im home alone with chanel and i miss my baby 
so it did n't come today . hopefully monday ? 
damn splash mountin at night . now i 'm freezing 
in odd saddened state of shock , grandpa passed away 
i now have a headache from that huge lollipop . 
off to bed . got ta get up early tomorrow 
about to hit the hay . dreadful day tomorrow ! 
honestly ... now i really really really miss ca . 
i just broke my camera . bye , old friend 
just got back from a rather disappointing ufc main event 
get'em girrrl . sorry i ca n't make it . 
in the house of maca , please honey call me 
this is not me/ wish it was but no waaa 
but he 's soooooooo cute . ima catch a case 
playing some slingo and contemplating my work week starting tomorrow 
ugh . at coachella and ca n't find my friends 
do you know if it will play in melbourne ? 
i 'm bored i see my love with other girl 
sleep ... finally ! ! ! work @ 7am though 
anyone for studying french on a saturday night ? /3kynu 
pinkberry with sara , wallowing in our self pitty . 
i want to sleep but something just keeps me awake 
but i love destroytwitter whats the link for it ? 
i wish you would 've stayed in boone this weekend 
i have a cold thanks to montreal 's stupid weather 
homeeee from vacation.. knew it could n't last forever . 
missed the sherman indian pow wow ... damn cold . 
updated my blog.. too bad it has to be private 
sad about the car accident . be careful ! ! 
i wore my cuddle shirt ... and got no cuddles 
madd tired nd pissed cause my laptop has a virus 
ugh damn i have so much work to do tomorrow 
just kidding ... the sunburn will not let me sleep 
resting , trying to find some relief from the heat 
goodnight , i have to wake up so early tomorrow 
oh just saw that , been in la all day 
this editing is taking its toll on my brain . 
forget the haters ! ! dont delete your twitter ! 
i do n't even want to hear about it . 
finished with the paper ! now on to the next 
i hope your sleep is better than your day . 
is home . my neck kinda hurtshaha nice 12seconds . 
i love you mail whale . i am sorry . 
omg i 'm watching old ppl dance ecuadorian music help 
yeah i 'm bored..but my stupid tweetdeck is n't working 
everyone flaked on me so i 'm stuck at home 
wired off of redbull doing hw what you doin ? 
because someone i love very , very much is leaving 
i am not too happy with mf global trading platform 
and that sucks , i was hoping thatreally was christian 
just laying in bed thinkin about the essay due monday 
not sure what to think about anything right now . 
really needs a friend right now and wants to cry 
*facepalm* sorry . might go delete that last tweet ... 
ugh ... too early to be awake on a sunday 
worst headache lying in bed all day and being lazy 
the liner buried his voiceover ... .missed the song asot400 
pizza and hot funyuns ... britney will never love me 
i wanted to crawl in the snuggie with bunny . 
wait it gets worse : i 'm getting sick . 
checked every house/tree in the neighborhood ... no loki cat 
boy that sounded condescending did n't it . oy vey 
reason 870 was that you were n't there with me 
mommm ! ! ! ! brocalled me and sistwitterwhore 's 
dslr user forum and website down again this morning . 
up early to go diving and i 'm cold already 
uh.. i think i just canceled the whole installation ... 
amazing song ... especially after my car just got keyed 
kathys cellphone broke . call but do n't text . 
is gon na take some tylenol ... never ending headache 
getting really sad that no one wants to talk . 
hitting the weights hard , now benching 300 ... grams 
chinese f1 gp starting behind safety car due to rain 
7am is too early to be working on a sunday.. 
fourth shamu in a raw to be away from maison 
ex lydia drummer now drums in that band *le sigh* 
holidays are over and assignments are getting too close ! 
still awake my husbands granny just passed away ... ... 
when did everyone get dznr accounts . i want one 
should have stayed my ass home ! ! ! haha 
at home , listening to jeezy ... got the munchies 
it 's 3am and tyler is up wanting to play 
going to die tomorrow because of lack of ipod . 
2 or 3 months before i see their faces again 
gettin ' ready to sleep too tired it sucks . 
is on myspace , facebook , msn and doin work 
why wo n't my mac/internet let me attach/upload files ? 
across domains , but a valid clientaccesspolicy.xml is in place 
so i was kicked out from your top friends ? 
i am ... if we get tis jaylen thing settled 
why the hell is my internet so slow again . 
doing the grocery with a massive headache ... .not fun 
wow - can we slap that person ? homophobes suck 
sneaky were awesome last night . feet so sore today 
bored ... .. sad ... . no one tweeting ... 
busted out in 7th place ... suckie , but fun 
i did something i 'm not proud of last night 
damn ! ! ! ! sooooo hot in jkt now 
cant find any catch phrases for my design ! ! 
im locked in ! ! ! ! ca n't sleep 
i missed you more . and the boys too . 
i didnt see any jonas posters booo i suck ! 
okay bye . i want to sleep at night ... 
i hope your saving one of those 48 for me 
day 2 w/o my iphone is not goin so good 
f1 felipebaby that ruins the 'how many spins ' sweepstake 
